年,月,供應商,材料名稱,數量,單位,金額,資料來源,備註,項目,據點,用電量(kWh),T&D損失比例(%),上游燃料排放估比(gCO2e/kWh),運輸類型,運具,距離(km),重量(kg),裝載率(%),廢棄物類別,數量(kg),處理方式,交通工具,夜宿(晚),交通方式,通勤人數,每人每日單趟距離(km),每月上班天數
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,207.6,347.5,84.4,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,98.4,295.6,66.5,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,247.5,463.1,78.8,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,170.2,427.1,63.3,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,282.4,403.1,68.7,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,199.8,463.8,81.2,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,97.6,555.4,64.4,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,178.6,376.0,76.5,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,113.8,407.6,83.5,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,109.1,535.4,84.6,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,199.8,609.0,74.0,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,177.4,197.1,69.4,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,212.9,458.1,69.1,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,192.6,248.1,87.9,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,63.9,412.2,90.0,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,168.7,421.9,83.7,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,169.8,593.8,74.3,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,198.6,516.6,76.6,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,122.4,691.1,83.8,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,271.0,338.4,86.7,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,173.7,478.4,78.2,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,131.8,236.3,68.9,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,136.5,262.0,88.5,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,142.3,284.9,65.8,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,171.3,547.1,87.4,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,111.2,352.0,67.1,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,189.7,310.4,72.9,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,166.8,453.0,83.2,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,104.3,275.6,60.1,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,200.7,184.3,66.2,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,137.8,516.0,71.9,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,236.6,168.7,65.9,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,95.4,283.6,79.3,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,207.2,495.4,72.1,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,115.9,639.3,82.6,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,94.7,601.7,65.6,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,191.7,511.0,87.2,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,164.9,484.6,67.6,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,211.9,368.6,66.7,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,134.4,488.9,64.9,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,250.5,541.4,87.5,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,275.4,168.7,61.5,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,130.2,303.6,82.8,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,245.1,484.0,81.9,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,167.8,451.0,82.3,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,218.9,160.3,67.2,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,250.2,435.7,71.9,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,256.4,389.2,82.1,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,86.0,421.6,83.9,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,187.7,540.2,89.5,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,287.9,437.7,89.6,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,180.1,476.9,68.5,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,84.1,439.3,86.5,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,83.1,422.7,78.2,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,163.2,362.9,66.6,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,253.7,385.5,61.7,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,194.9,385.4,71.9,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,85.6,385.8,86.0,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,105.1,471.4,75.9,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,75.7,735.0,60.8,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,188.5,390.8,82.3,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,152.8,678.3,79.2,,,,,,,,,
2024,4,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,145.1,430.3,70.5,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,187.6,328.5,87.7,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,99.7,522.8,62.7,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,295.4,370.5,62.2,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,148.2,337.1,83.2,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,178.2,439.1,75.7,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,234.9,388.0,74.0,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,186.7,351.6,64.6,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,101.3,510.8,80.6,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,198.8,380.8,69.2,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,142.9,357.1,68.9,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,217.7,581.9,78.7,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,184.2,326.3,80.8,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,116.6,374.4,73.4,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,230.5,304.0,73.2,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,184.3,395.8,74.2,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,197.8,584.3,74.8,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,267.7,315.4,62.2,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,121.0,157.6,74.8,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,84.5,583.1,65.4,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,179.5,251.0,73.0,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,160.5,227.7,77.1,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,153.4,382.4,78.8,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,155.4,413.5,82.8,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,180.0,507.2,82.7,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,61.6,215.7,68.6,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,152.3,470.4,89.8,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,164.4,508.1,85.8,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,218.7,596.6,85.0,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,273.5,553.3,89.6,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,183.4,539.7,69.6,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,185.3,519.4,79.1,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,126.0,627.4,69.9,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,90.2,555.5,73.4,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,112.9,453.9,60.6,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,193.9,373.0,68.3,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,138.5,507.0,60.7,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,96.2,497.2,73.3,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,241.4,619.5,86.8,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,220.7,424.9,76.5,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,146.3,554.6,81.7,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,70.3,322.3,69.0,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,82.4,621.0,61.4,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,186.1,395.2,73.2,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,192.0,322.4,84.3,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,133.0,572.9,78.1,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,145.1,418.0,73.6,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,115.5,396.0,87.8,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,172.2,522.4,87.7,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,188.8,453.9,89.1,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,210.6,356.3,62.3,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,20.0,592.8,72.5,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,92.0,411.9,62.3,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,247.7,219.4,75.3,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,119.0,380.0,71.1,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,155.8,243.7,88.3,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,276.3,288.0,71.3,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,131.9,368.7,87.8,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,49.2,302.7,64.5,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,125.5,359.7,62.1,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,194.7,456.8,70.1,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,118.5,475.8,73.4,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,144.8,415.6,86.6,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,165.8,417.5,80.6,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,174.7,478.6,73.2,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,161.6,421.7,61.0,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,226.2,289.2,63.3,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,209.3,639.0,71.8,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,164.9,453.7,77.8,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,134.0,473.8,72.6,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,212.7,496.9,60.7,,,,,,,,,
2024,5,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,203.5,460.5,83.6,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,152.9,715.7,73.3,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,95.7,480.2,89.6,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,251.3,316.7,69.7,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,219.5,663.3,63.9,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,189.6,640.8,75.1,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,208.6,519.8,75.1,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,175.8,465.6,85.8,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,23.9,517.8,71.7,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,150.4,607.0,69.0,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,224.2,463.6,80.4,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,197.7,330.8,70.7,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,134.2,680.0,70.8,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,209.9,529.3,87.0,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,106.5,542.0,63.7,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,215.0,494.0,88.1,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,114.4,377.7,89.8,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,202.8,482.7,76.0,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,178.1,565.7,87.8,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,95.6,408.9,67.2,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,102.8,456.8,71.4,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,125.1,191.3,62.7,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,189.5,311.6,89.7,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,151.9,438.6,69.4,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,217.8,473.4,86.9,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,227.1,461.4,69.3,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,272.6,233.0,83.1,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,226.3,364.3,83.1,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,117.2,618.1,62.9,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,209.8,496.9,73.4,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,164.4,508.7,86.4,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,226.4,475.8,69.8,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,184.1,352.9,75.1,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,148.6,714.8,72.4,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,320.3,461.8,83.5,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,158.9,354.1,75.8,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,255.5,488.3,67.9,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,203.7,774.5,81.6,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,236.2,336.9,62.0,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,223.9,442.4,63.6,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,216.1,476.9,69.7,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_7.5t,135.4,531.3,64.7,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,218.0,606.1,87.7,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),van,77.4,787.5,88.4,,,,,,,,,
2024,6,,,,,,進料物流/請款單,模擬資料,,,,,,上游運輸(供應商→工廠),truck_20t,115.3,347.9,72.5,,,,,,,,,
